date,series_id,value
2010-10-06,DPCREDIT,-0.6973905011968743
2010-10-07,DPCREDIT,-0.6973905011968743
2010-10-08,DPCREDIT,-0.6973905011968743
2010-10-11,DPCREDIT,-0.6973905011968743
2010-10-12,DPCREDIT,-0.6973905011968743
2010-10-13,DPCREDIT,-0.6973905011968743
2010-10-14,DPCREDIT,-0.6973905011968743
2010-10-15,DPCREDIT,-0.6973905011968743
2010-10-18,DPCREDIT,-0.6973905011968743
2010-10-19,DPCREDIT,-0.6973905011968743
2010-10-20,DPCREDIT,-0.6973905011968743
2010-10-21,DPCREDIT,-0.6973905011968743
2010-10-22,DPCREDIT,-0.6973905011968743
2010-10-25,DPCREDIT,-0.6973905011968743
2010-10-26,DPCREDIT,-0.6973905011968743
2010-10-27,DPCREDIT,-0.6973905011968743
2010-10-28,DPCREDIT,-0.6973905011968743
2010-10-29,DPCREDIT,-0.6973905011968743
2010-11-01,DPCREDIT,-0.6973905011968743
2010-11-02,DPCREDIT,-0.6973905011968743
2010-11-03,DPCREDIT,-0.6973905011968743
2010-11-04,DPCREDIT,-0.6973905011968743
2010-11-05,DPCREDIT,-0.6973905011968743
2010-11-08,DPCREDIT,-0.6973905011968743
2010-11-09,DPCREDIT,-0.6973905011968743
2010-11-10,DPCREDIT,-0.6973905011968743
2010-11-11,DPCREDIT,-0.6973905011968743
2010-11-12,DPCREDIT,-0.6973905011968743
2010-11-15,DPCREDIT,-0.6973905011968743
2010-11-16,DPCREDIT,-0.6973905011968743
2010-11-17,DPCREDIT,-0.6973905011968743
2010-11-18,DPCREDIT,-0.6973905011968743
2010-11-19,DPCREDIT,-0.6973905011968743
2010-11-22,DPCREDIT,-0.6973905011968743
2010-11-23,DPCREDIT,-0.6973905011968743
2010-11-24,DPCREDIT,-0.6973905011968743
2010-11-25,DPCREDIT,-0.6973905011968743
2010-11-26,DPCREDIT,-0.6973905011968743
2010-11-29,DPCREDIT,-0.6973905011968743
2010-11-30,DPCREDIT,-0.6973905011968743
2010-12-01,DPCREDIT,-0.6973905011968743
2010-12-02,DPCREDIT,-0.6973905011968743
2010-12-03,DPCREDIT,-0.6973905011968743
2010-12-06,DPCREDIT,-0.6973905011968743
2010-12-07,DPCREDIT,-0.6973905011968743
2010-12-08,DPCREDIT,-0.6973905011968743
2010-12-09,DPCREDIT,-0.6973905011968743
2010-12-10,DPCREDIT,-0.6973905011968743
2010-12-13,DPCREDIT,-0.6973905011968743
2010-12-14,DPCREDIT,-0.6973905011968743
2010-12-15,DPCREDIT,-0.6973905011968743
2010-12-16,DPCREDIT,-0.6973905011968743
2010-12-17,DPCREDIT,-0.6973905011968743
2010-12-20,DPCREDIT,-0.6973905011968743
2010-12-21,DPCREDIT,-0.6973905011968743
2010-12-22,DPCREDIT,-0.6973905011968743
2010-12-23,DPCREDIT,-0.6973905011968743
2010-12-24,DPCREDIT,-0.6973905011968743
2010-12-27,DPCREDIT,-0.6973905011968743
2010-12-28,DPCREDIT,-0.6973905011968743
2010-12-29,DPCREDIT,-0.6973905011968743
2010-12-30,DPCREDIT,-0.6973905011968743
2010-12-31,DPCREDIT,-0.6973905011968743
2011-01-03,DPCREDIT,-0.6973905011968743
2011-01-04,DPCREDIT,-0.6973905011968743
2011-01-05,DPCREDIT,-0.6973905011968743
2011-01-06,DPCREDIT,-0.6973905011968743
2011-01-07,DPCREDIT,-0.6973905011968743
2011-01-10,DPCREDIT,-0.6973905011968743
2011-01-11,DPCREDIT,-0.6973905011968743
2011-01-12,DPCREDIT,-0.6973905011968743
2011-01-13,DPCREDIT,-0.6973905011968743
2011-01-14,DPCREDIT,-0.6973905011968743
2011-01-17,DPCREDIT,-0.6973905011968743
2011-01-18,DPCREDIT,-0.6973905011968743
2011-01-19,DPCREDIT,-0.6973905011968743
2011-01-20,DPCREDIT,-0.6973905011968743
2011-01-21,DPCREDIT,-0.6973905011968743
2011-01-24,DPCREDIT,-0.6973905011968743
2011-01-25,DPCREDIT,-0.6973905011968743
2011-01-26,DPCREDIT,-0.6973905011968743
2011-01-27,DPCREDIT,-0.6973905011968743
2011-01-28,DPCREDIT,-0.6973905011968743
2011-01-31,DPCREDIT,-0.6973905011968743
2011-02-01,DPCREDIT,-0.6973905011968743
2011-02-02,DPCREDIT,-0.6973905011968743
2011-02-03,DPCREDIT,-0.6973905011968743
2011-02-04,DPCREDIT,-0.6973905011968743
2011-02-07,DPCREDIT,-0.6973905011968743
2011-02-08,DPCREDIT,-0.6973905011968743
2011-02-09,DPCREDIT,-0.6973905011968743
2011-02-10,DPCREDIT,-0.6973905011968743
2011-02-11,DPCREDIT,-0.6973905011968743
2011-02-14,DPCREDIT,-0.6973905011968743
2011-02-15,DPCREDIT,-0.6973905011968743
2011-02-16,DPCREDIT,-0.6973905011968743
2011-02-17,DPCREDIT,-0.6973905011968743
2011-02-18,DPCREDIT,-0.6973905011968743
2011-02-21,DPCREDIT,-0.6973905011968743
2011-02-22,DPCREDIT,-0.6973905011968743
2011-02-23,DPCREDIT,-0.6973905011968743
2011-02-24,DPCREDIT,-0.6973905011968743
2011-02-25,DPCREDIT,-0.6973905011968743
2011-02-28,DPCREDIT,-0.6973905011968743
2011-03-01,DPCREDIT,-0.6973905011968743
2011-03-02,DPCREDIT,-0.6973905011968743
2011-03-03,DPCREDIT,-0.6973905011968743
2011-03-04,DPCREDIT,-0.6973905011968743
2011-03-07,DPCREDIT,-0.6973905011968743
2011-03-08,DPCREDIT,-0.6973905011968743
2011-03-09,DPCREDIT,-0.6973905011968743
2011-03-10,DPCREDIT,-0.6973905011968743
2011-03-11,DPCREDIT,-0.6973905011968743
2011-03-14,DPCREDIT,-0.6973905011968743
2011-03-15,DPCREDIT,-0.6973905011968743
2011-03-16,DPCREDIT,-0.6973905011968743
2011-03-17,DPCREDIT,-0.6973905011968743
2011-03-18,DPCREDIT,-0.6973905011968743
2011-03-21,DPCREDIT,-0.6973905011968743
2011-03-22,DPCREDIT,-0.6973905011968743
2011-03-23,DPCREDIT,-0.6973905011968743
2011-03-24,DPCREDIT,-0.6973905011968743
2011-03-25,DPCREDIT,-0.6973905011968743
2011-03-28,DPCREDIT,-0.6973905011968743
2011-03-29,DPCREDIT,-0.6973905011968743
2011-03-30,DPCREDIT,-0.6973905011968743
2011-03-31,DPCREDIT,-0.6973905011968743
2011-04-01,DPCREDIT,-0.6973905011968743
2011-04-04,DPCREDIT,-0.6973905011968743
2011-04-05,DPCREDIT,-0.6973905011968743
2011-04-06,DPCREDIT,-0.6973905011968743
2011-04-07,DPCREDIT,-0.6973905011968743
2011-04-08,DPCREDIT,-0.6973905011968743
2011-04-11,DPCREDIT,-0.6973905011968743
2011-04-12,DPCREDIT,-0.6973905011968743
2011-04-13,DPCREDIT,-0.6973905011968743
2011-04-14,DPCREDIT,-0.6973905011968743
2011-04-15,DPCREDIT,-0.6973905011968743
2011-04-18,DPCREDIT,-0.6973905011968743
2011-04-19,DPCREDIT,-0.6973905011968743
2011-04-20,DPCREDIT,-0.6973905011968743
2011-04-21,DPCREDIT,-0.6973905011968743
2011-04-22,DPCREDIT,-0.6973905011968743
2011-04-25,DPCREDIT,-0.6973905011968743
2011-04-26,DPCREDIT,-0.6973905011968743
2011-04-27,DPCREDIT,-0.6973905011968743
2011-04-28,DPCREDIT,-0.6973905011968743
2011-04-29,DPCREDIT,-0.6973905011968743
2011-05-02,DPCREDIT,-0.6973905011968743
2011-05-03,DPCREDIT,-0.6973905011968743
2011-05-04,DPCREDIT,-0.6973905011968743
2011-05-05,DPCREDIT,-0.6973905011968743
2011-05-06,DPCREDIT,-0.6973905011968743
2011-05-09,DPCREDIT,-0.6973905011968743
2011-05-10,DPCREDIT,-0.6973905011968743
2011-05-11,DPCREDIT,-0.6973905011968743
2011-05-12,DPCREDIT,-0.6973905011968743
2011-05-13,DPCREDIT,-0.6973905011968743
2011-05-16,DPCREDIT,-0.6973905011968743
2011-05-17,DPCREDIT,-0.6973905011968743
2011-05-18,DPCREDIT,-0.6973905011968743
2011-05-19,DPCREDIT,-0.6973905011968743
2011-05-20,DPCREDIT,-0.6973905011968743
2011-05-23,DPCREDIT,-0.6973905011968743
2011-05-24,DPCREDIT,-0.6973905011968743
2011-05-25,DPCREDIT,-0.6973905011968743
2011-05-26,DPCREDIT,-0.6973905011968743
2011-05-27,DPCREDIT,-0.6973905011968743
2011-05-30,DPCREDIT,-0.6973905011968743
2011-05-31,DPCREDIT,-0.6973905011968743
2011-06-01,DPCREDIT,-0.6973905011968743
2011-06-02,DPCREDIT,-0.6973905011968743
2011-06-03,DPCREDIT,-0.6973905011968743
2011-06-06,DPCREDIT,-0.6973905011968743
2011-06-07,DPCREDIT,-0.6973905011968743
2011-06-08,DPCREDIT,-0.6973905011968743
2011-06-09,DPCREDIT,-0.6973905011968743
2011-06-10,DPCREDIT,-0.6973905011968743
2011-06-13,DPCREDIT,-0.6973905011968743
2011-06-14,DPCREDIT,-0.6973905011968743
2011-06-15,DPCREDIT,-0.6973905011968743
2011-06-16,DPCREDIT,-0.6973905011968743
2011-06-17,DPCREDIT,-0.6973905011968743
2011-06-20,DPCREDIT,-0.6973905011968743
2011-06-21,DPCREDIT,-0.6973905011968743
2011-06-22,DPCREDIT,-0.6973905011968743
2011-06-23,DPCREDIT,-0.6973905011968743
2011-06-24,DPCREDIT,-0.6973905011968743
2011-06-27,DPCREDIT,-0.6973905011968743
2011-06-28,DPCREDIT,-0.6973905011968743
2011-06-29,DPCREDIT,-0.6973905011968743
2011-06-30,DPCREDIT,-0.6973905011968743
2011-07-01,DPCREDIT,-0.6973905011968743
2011-07-04,DPCREDIT,-0.6973905011968743
2011-07-05,DPCREDIT,-0.6973905011968743
2011-07-06,DPCREDIT,-0.6973905011968743
2011-07-07,DPCREDIT,-0.6973905011968743
2011-07-08,DPCREDIT,-0.6973905011968743
2011-07-11,DPCREDIT,-0.6973905011968743
2011-07-12,DPCREDIT,-0.6973905011968743
2011-07-13,DPCREDIT,-0.6973905011968743
2011-07-14,DPCREDIT,-0.6973905011968743
2011-07-15,DPCREDIT,-0.6973905011968743
2011-07-18,DPCREDIT,-0.6973905011968743
2011-07-19,DPCREDIT,-0.6973905011968743
2011-07-20,DPCREDIT,-0.6973905011968743
2011-07-21,DPCREDIT,-0.6973905011968743
2011-07-22,DPCREDIT,-0.6973905011968743
2011-07-25,DPCREDIT,-0.6973905011968743
2011-07-26,DPCREDIT,-0.6973905011968743
2011-07-27,DPCREDIT,-0.6973905011968743
2011-07-28,DPCREDIT,-0.6973905011968743
2011-07-29,DPCREDIT,-0.6973905011968743
2011-08-01,DPCREDIT,-0.6973905011968743
2011-08-02,DPCREDIT,-0.6973905011968743
2011-08-03,DPCREDIT,-0.6973905011968743
2011-08-04,DPCREDIT,-0.6973905011968743
2011-08-05,DPCREDIT,-0.6973905011968743
2011-08-08,DPCREDIT,-0.6973905011968743
2011-08-09,DPCREDIT,-0.6973905011968743
2011-08-10,DPCREDIT,-0.6973905011968743
2011-08-11,DPCREDIT,-0.6973905011968743
2011-08-12,DPCREDIT,-0.6973905011968743
2011-08-15,DPCREDIT,-0.6973905011968743
2011-08-16,DPCREDIT,-0.6973905011968743
2011-08-17,DPCREDIT,-0.6973905011968743
2011-08-18,DPCREDIT,-0.6973905011968743
2011-08-19,DPCREDIT,-0.6973905011968743
2011-08-22,DPCREDIT,-0.6973905011968743
2011-08-23,DPCREDIT,-0.6973905011968743
2011-08-24,DPCREDIT,-0.6973905011968743
2011-08-25,DPCREDIT,-0.6973905011968743
2011-08-26,DPCREDIT,-0.6973905011968743
2011-08-29,DPCREDIT,-0.6973905011968743
2011-08-30,DPCREDIT,-0.6973905011968743
2011-08-31,DPCREDIT,-0.6973905011968743
2011-09-01,DPCREDIT,-0.6973905011968743
2011-09-02,DPCREDIT,-0.6973905011968743
2011-09-05,DPCREDIT,-0.6973905011968743
2011-09-06,DPCREDIT,-0.6973905011968743
2011-09-07,DPCREDIT,-0.6973905011968743
2011-09-08,DPCREDIT,-0.6973905011968743
2011-09-09,DPCREDIT,-0.6973905011968743
2011-09-12,DPCREDIT,-0.6973905011968743
2011-09-13,DPCREDIT,-0.6973905011968743
2011-09-14,DPCREDIT,-0.6973905011968743
2011-09-15,DPCREDIT,-0.6973905011968743
2011-09-16,DPCREDIT,-0.6973905011968743
2011-09-19,DPCREDIT,-0.6973905011968743
2011-09-20,DPCREDIT,-0.6973905011968743
2011-09-21,DPCREDIT,-0.6973905011968743
2011-09-22,DPCREDIT,-0.6973905011968743
2011-09-23,DPCREDIT,-0.6973905011968743
2011-09-26,DPCREDIT,-0.6973905011968743
2011-09-27,DPCREDIT,-0.6973905011968743
2011-09-28,DPCREDIT,-0.6973905011968743
2011-09-29,DPCREDIT,-0.6973905011968743
2011-09-30,DPCREDIT,-0.6973905011968743
2011-10-03,DPCREDIT,-0.6973905011968743
2011-10-04,DPCREDIT,-0.6973905011968743
2011-10-05,DPCREDIT,-0.6973905011968743
2011-10-06,DPCREDIT,-0.6973905011968743
2011-10-07,DPCREDIT,-0.6973905011968743
2011-10-10,DPCREDIT,-0.6973905011968743
2011-10-11,DPCREDIT,-0.6973905011968743
2011-10-12,DPCREDIT,-0.6973905011968743
2011-10-13,DPCREDIT,-0.6973905011968743
2011-10-14,DPCREDIT,-0.6973905011968743
2011-10-17,DPCREDIT,-0.6973905011968743
2011-10-18,DPCREDIT,-0.6973905011968743
2011-10-19,DPCREDIT,-0.6973905011968743
2011-10-20,DPCREDIT,-0.6973905011968743
2011-10-21,DPCREDIT,-0.6973905011968743
2011-10-24,DPCREDIT,-0.6973905011968743
2011-10-25,DPCREDIT,-0.6973905011968743
2011-10-26,DPCREDIT,-0.6973905011968743
2011-10-27,DPCREDIT,-0.6973905011968743
2011-10-28,DPCREDIT,-0.6973905011968743
2011-10-31,DPCREDIT,-0.6973905011968743
2011-11-01,DPCREDIT,-0.6973905011968743
2011-11-02,DPCREDIT,-0.6973905011968743
2011-11-03,DPCREDIT,-0.6973905011968743
2011-11-04,DPCREDIT,-0.6973905011968743
2011-11-07,DPCREDIT,-0.6973905011968743
2011-11-08,DPCREDIT,-0.6973905011968743
2011-11-09,DPCREDIT,-0.6973905011968743
2011-11-10,DPCREDIT,-0.6973905011968743
2011-11-11,DPCREDIT,-0.6973905011968743
2011-11-14,DPCREDIT,-0.6973905011968743
2011-11-15,DPCREDIT,-0.6973905011968743
2011-11-16,DPCREDIT,-0.6973905011968743
2011-11-17,DPCREDIT,-0.6973905011968743
2011-11-18,DPCREDIT,-0.6973905011968743
2011-11-21,DPCREDIT,-0.6973905011968743
2011-11-22,DPCREDIT,-0.6973905011968743
2011-11-23,DPCREDIT,-0.6973905011968743
2011-11-24,DPCREDIT,-0.6973905011968743
2011-11-25,DPCREDIT,-0.6973905011968743
2011-11-28,DPCREDIT,-0.6973905011968743
2011-11-29,DPCREDIT,-0.6973905011968743
2011-11-30,DPCREDIT,-0.6973905011968743
2011-12-01,DPCREDIT,-0.6973905011968743
2011-12-02,DPCREDIT,-0.6973905011968743
2011-12-05,DPCREDIT,-0.6973905011968743
2011-12-06,DPCREDIT,-0.6973905011968743
2011-12-07,DPCREDIT,-0.6973905011968743
2011-12-08,DPCREDIT,-0.6973905011968743
2011-12-09,DPCREDIT,-0.6973905011968743
2011-12-12,DPCREDIT,-0.6973905011968743
2011-12-13,DPCREDIT,-0.6973905011968743
2011-12-14,DPCREDIT,-0.6973905011968743
2011-12-15,DPCREDIT,-0.6973905011968743
2011-12-16,DPCREDIT,-0.6973905011968743
2011-12-19,DPCREDIT,-0.6973905011968743
2011-12-20,DPCREDIT,-0.6973905011968743
2011-12-21,DPCREDIT,-0.6973905011968743
2011-12-22,DPCREDIT,-0.6973905011968743
2011-12-23,DPCREDIT,-0.6973905011968743
2011-12-26,DPCREDIT,-0.6973905011968743
2011-12-27,DPCREDIT,-0.6973905011968743
2011-12-28,DPCREDIT,-0.6973905011968743
2011-12-29,DPCREDIT,-0.6973905011968743
2011-12-30,DPCREDIT,-0.6973905011968743
2012-01-02,DPCREDIT,-0.6973905011968743
2012-01-03,DPCREDIT,-0.6973905011968743
2012-01-04,DPCREDIT,-0.6973905011968743
2012-01-05,DPCREDIT,-0.6973905011968743
2012-01-06,DPCREDIT,-0.6973905011968743
2012-01-09,DPCREDIT,-0.6973905011968743
2012-01-10,DPCREDIT,-0.6973905011968743
2012-01-11,DPCREDIT,-0.6973905011968743
2012-01-12,DPCREDIT,-0.6973905011968743
2012-01-13,DPCREDIT,-0.6973905011968743
2012-01-16,DPCREDIT,-0.6973905011968743
2012-01-17,DPCREDIT,-0.6973905011968743
2012-01-18,DPCREDIT,-0.6973905011968743
2012-01-19,DPCREDIT,-0.6973905011968743
2012-01-20,DPCREDIT,-0.6973905011968743
2012-01-23,DPCREDIT,-0.6973905011968743
2012-01-24,DPCREDIT,-0.6973905011968743
2012-01-25,DPCREDIT,-0.6973905011968743
2012-01-26,DPCREDIT,-0.6973905011968743
2012-01-27,DPCREDIT,-0.6973905011968743
2012-01-30,DPCREDIT,-0.6973905011968743
2012-01-31,DPCREDIT,-0.6973905011968743
2012-02-01,DPCREDIT,-0.6973905011968743
2012-02-02,DPCREDIT,-0.6973905011968743
2012-02-03,DPCREDIT,-0.6973905011968743
2012-02-06,DPCREDIT,-0.6973905011968743
2012-02-07,DPCREDIT,-0.6973905011968743
2012-02-08,DPCREDIT,-0.6973905011968743
2012-02-09,DPCREDIT,-0.6973905011968743
2012-02-10,DPCREDIT,-0.6973905011968743
2012-02-13,DPCREDIT,-0.6973905011968743
2012-02-14,DPCREDIT,-0.6973905011968743
2012-02-15,DPCREDIT,-0.6973905011968743
2012-02-16,DPCREDIT,-0.6973905011968743
2012-02-17,DPCREDIT,-0.6973905011968743
2012-02-20,DPCREDIT,-0.6973905011968743
2012-02-21,DPCREDIT,-0.6973905011968743
2012-02-22,DPCREDIT,-0.6973905011968743
2012-02-23,DPCREDIT,-0.6973905011968743
2012-02-24,DPCREDIT,-0.6973905011968743
2012-02-27,DPCREDIT,-0.6973905011968743
2012-02-28,DPCREDIT,-0.6973905011968743
2012-02-29,DPCREDIT,-0.6973905011968743
2012-03-01,DPCREDIT,-0.6973905011968743
2012-03-02,DPCREDIT,-0.6973905011968743
2012-03-05,DPCREDIT,-0.6973905011968743
2012-03-06,DPCREDIT,-0.6973905011968743
2012-03-07,DPCREDIT,-0.6973905011968743
2012-03-08,DPCREDIT,-0.6973905011968743
2012-03-09,DPCREDIT,-0.6973905011968743
2012-03-12,DPCREDIT,-0.6973905011968743
2012-03-13,DPCREDIT,-0.6973905011968743
2012-03-14,DPCREDIT,-0.6973905011968743
2012-03-15,DPCREDIT,-0.6973905011968743
2012-03-16,DPCREDIT,-0.6973905011968743
2012-03-19,DPCREDIT,-0.6973905011968743
2012-03-20,DPCREDIT,-0.6973905011968743
2012-03-21,DPCREDIT,-0.6973905011968743
2012-03-22,DPCREDIT,-0.6973905011968743
2012-03-23,DPCREDIT,-0.6973905011968743
2012-03-26,DPCREDIT,-0.6973905011968743
2012-03-27,DPCREDIT,-0.6973905011968743
2012-03-28,DPCREDIT,-0.6973905011968743
2012-03-29,DPCREDIT,-0.6973905011968743
2012-03-30,DPCREDIT,-0.6973905011968743
2012-04-02,DPCREDIT,-0.6973905011968743
2012-04-03,DPCREDIT,-0.6973905011968743
2012-04-04,DPCREDIT,-0.6973905011968743
2012-04-05,DPCREDIT,-0.6973905011968743
2012-04-06,DPCREDIT,-0.6973905011968743
2012-04-09,DPCREDIT,-0.6973905011968743
2012-04-10,DPCREDIT,-0.6973905011968743
2012-04-11,DPCREDIT,-0.6973905011968743
2012-04-12,DPCREDIT,-0.6973905011968743
2012-04-13,DPCREDIT,-0.6973905011968743
2012-04-16,DPCREDIT,-0.6973905011968743
2012-04-17,DPCREDIT,-0.6973905011968743
2012-04-18,DPCREDIT,-0.6973905011968743
2012-04-19,DPCREDIT,-0.6973905011968743
2012-04-20,DPCREDIT,-0.6973905011968743
2012-04-23,DPCREDIT,-0.6973905011968743
2012-04-24,DPCREDIT,-0.6973905011968743
2012-04-25,DPCREDIT,-0.6973905011968743
2012-04-26,DPCREDIT,-0.6973905011968743
2012-04-27,DPCREDIT,-0.6973905011968743
2012-04-30,DPCREDIT,-0.6973905011968743
2012-05-01,DPCREDIT,-0.6973905011968743
2012-05-02,DPCREDIT,-0.6973905011968743
2012-05-03,DPCREDIT,-0.6973905011968743
2012-05-04,DPCREDIT,-0.6973905011968743
2012-05-07,DPCREDIT,-0.6973905011968743
2012-05-08,DPCREDIT,-0.6973905011968743
2012-05-09,DPCREDIT,-0.6973905011968743
2012-05-10,DPCREDIT,-0.6973905011968743
2012-05-11,DPCREDIT,-0.6973905011968743
2012-05-14,DPCREDIT,-0.6973905011968743
2012-05-15,DPCREDIT,-0.6973905011968743
2012-05-16,DPCREDIT,-0.6973905011968743
2012-05-17,DPCREDIT,-0.6973905011968743
2012-05-18,DPCREDIT,-0.6973905011968743
2012-05-21,DPCREDIT,-0.6973905011968743
2012-05-22,DPCREDIT,-0.6973905011968743
2012-05-23,DPCREDIT,-0.6973905011968743
2012-05-24,DPCREDIT,-0.6973905011968743
2012-05-25,DPCREDIT,-0.6973905011968743
2012-05-28,DPCREDIT,-0.6973905011968743
2012-05-29,DPCREDIT,-0.6973905011968743
2012-05-30,DPCREDIT,-0.6973905011968743
2012-05-31,DPCREDIT,-0.6973905011968743
2012-06-01,DPCREDIT,-0.6973905011968743
2012-06-04,DPCREDIT,-0.6973905011968743
2012-06-05,DPCREDIT,-0.6973905011968743
2012-06-06,DPCREDIT,-0.6973905011968743
2012-06-07,DPCREDIT,-0.6973905011968743
2012-06-08,DPCREDIT,-0.6973905011968743
2012-06-11,DPCREDIT,-0.6973905011968743
2012-06-12,DPCREDIT,-0.6973905011968743
2012-06-13,DPCREDIT,-0.6973905011968743
2012-06-14,DPCREDIT,-0.6973905011968743
2012-06-15,DPCREDIT,-0.6973905011968743
2012-06-18,DPCREDIT,-0.6973905011968743
2012-06-19,DPCREDIT,-0.6973905011968743
2012-06-20,DPCREDIT,-0.6973905011968743
2012-06-21,DPCREDIT,-0.6973905011968743
2012-06-22,DPCREDIT,-0.6973905011968743
2012-06-25,DPCREDIT,-0.6973905011968743
2012-06-26,DPCREDIT,-0.6973905011968743
2012-06-27,DPCREDIT,-0.6973905011968743
2012-06-28,DPCREDIT,-0.6973905011968743
2012-06-29,DPCREDIT,-0.6973905011968743
2012-07-02,DPCREDIT,-0.6973905011968743
2012-07-03,DPCREDIT,-0.6973905011968743
2012-07-04,DPCREDIT,-0.6973905011968743
2012-07-05,DPCREDIT,-0.6973905011968743
2012-07-06,DPCREDIT,-0.6973905011968743
2012-07-09,DPCREDIT,-0.6973905011968743
2012-07-10,DPCREDIT,-0.6973905011968743
2012-07-11,DPCREDIT,-0.6973905011968743
2012-07-12,DPCREDIT,-0.6973905011968743
2012-07-13,DPCREDIT,-0.6973905011968743
2012-07-16,DPCREDIT,-0.6973905011968743
2012-07-17,DPCREDIT,-0.6973905011968743
2012-07-18,DPCREDIT,-0.6973905011968743
2012-07-19,DPCREDIT,-0.6973905011968743
2012-07-20,DPCREDIT,-0.6973905011968743
2012-07-23,DPCREDIT,-0.6973905011968743
2012-07-24,DPCREDIT,-0.6973905011968743
2012-07-25,DPCREDIT,-0.6973905011968743
2012-07-26,DPCREDIT,-0.6973905011968743
2012-07-27,DPCREDIT,-0.6973905011968743
2012-07-30,DPCREDIT,-0.6973905011968743
2012-07-31,DPCREDIT,-0.6973905011968743
2012-08-01,DPCREDIT,-0.6973905011968743
2012-08-02,DPCREDIT,-0.6973905011968743
2012-08-03,DPCREDIT,-0.6973905011968743
2012-08-06,DPCREDIT,-0.6973905011968743
2012-08-07,DPCREDIT,-0.6973905011968743
2012-08-08,DPCREDIT,-0.6973905011968743
2012-08-09,DPCREDIT,-0.6973905011968743
2012-08-10,DPCREDIT,-0.6973905011968743
2012-08-13,DPCREDIT,-0.6973905011968743
2012-08-14,DPCREDIT,-0.6973905011968743
2012-08-15,DPCREDIT,-0.6973905011968743
2012-08-16,DPCREDIT,-0.6973905011968743
2012-08-17,DPCREDIT,-0.6973905011968743
2012-08-20,DPCREDIT,-0.6973905011968743
2012-08-21,DPCREDIT,-0.6973905011968743
2012-08-22,DPCREDIT,-0.6973905011968743
2012-08-23,DPCREDIT,-0.6973905011968743
2012-08-24,DPCREDIT,-0.6973905011968743
2012-08-27,DPCREDIT,-0.6973905011968743
2012-08-28,DPCREDIT,-0.6973905011968743
2012-08-29,DPCREDIT,-0.6973905011968743
2012-08-30,DPCREDIT,-0.6973905011968743
2012-08-31,DPCREDIT,-0.6973905011968743
2012-09-03,DPCREDIT,-0.6973905011968743
2012-09-04,DPCREDIT,-0.6973905011968743
2012-09-05,DPCREDIT,-0.6973905011968743
2012-09-06,DPCREDIT,-0.6973905011968743
2012-09-07,DPCREDIT,-0.6973905011968743
2012-09-10,DPCREDIT,-0.6973905011968743
2012-09-11,DPCREDIT,-0.6973905011968743
2012-09-12,DPCREDIT,-0.6973905011968743
2012-09-13,DPCREDIT,-0.6973905011968743
2012-09-14,DPCREDIT,-0.6973905011968743
2012-09-17,DPCREDIT,-0.6973905011968743
2012-09-18,DPCREDIT,-0.6973905011968743
2012-09-19,DPCREDIT,-0.6973905011968743
2012-09-20,DPCREDIT,-0.6973905011968743
2012-09-21,DPCREDIT,-0.6973905011968743
2012-09-24,DPCREDIT,-0.6973905011968743
2012-09-25,DPCREDIT,-0.6973905011968743
2012-09-26,DPCREDIT,-0.6973905011968743
2012-09-27,DPCREDIT,-0.6973905011968743
2012-09-28,DPCREDIT,-0.6973905011968743
2012-10-01,DPCREDIT,-0.6973905011968743
2012-10-02,DPCREDIT,-0.6973905011968743
2012-10-03,DPCREDIT,-0.6973905011968743
2012-10-04,DPCREDIT,-0.6973905011968743
2012-10-05,DPCREDIT,-0.6973905011968743
2012-10-08,DPCREDIT,-0.6973905011968743
2012-10-09,DPCREDIT,-0.6973905011968743
2012-10-10,DPCREDIT,-0.6973905011968743
2012-10-11,DPCREDIT,-0.6973905011968743
2012-10-12,DPCREDIT,-0.6973905011968743
2012-10-15,DPCREDIT,-0.6973905011968743
2012-10-16,DPCREDIT,-0.6973905011968743
2012-10-17,DPCREDIT,-0.6973905011968743
2012-10-18,DPCREDIT,-0.6973905011968743
2012-10-19,DPCREDIT,-0.6973905011968743
2012-10-22,DPCREDIT,-0.6973905011968743
2012-10-23,DPCREDIT,-0.6973905011968743
2012-10-24,DPCREDIT,-0.6973905011968743
2012-10-25,DPCREDIT,-0.6973905011968743
2012-10-26,DPCREDIT,-0.6973905011968743
2012-10-29,DPCREDIT,-0.6973905011968743
2012-10-30,DPCREDIT,-0.6973905011968743
2012-10-31,DPCREDIT,-0.6973905011968743
2012-11-01,DPCREDIT,-0.6973905011968743
2012-11-02,DPCREDIT,-0.6973905011968743
2012-11-05,DPCREDIT,-0.6973905011968743
2012-11-06,DPCREDIT,-0.6973905011968743
2012-11-07,DPCREDIT,-0.6973905011968743
2012-11-08,DPCREDIT,-0.6973905011968743
2012-11-09,DPCREDIT,-0.6973905011968743
2012-11-12,DPCREDIT,-0.6973905011968743
2012-11-13,DPCREDIT,-0.6973905011968743
2012-11-14,DPCREDIT,-0.6973905011968743
2012-11-15,DPCREDIT,-0.6973905011968743
2012-11-16,DPCREDIT,-0.6973905011968743
2012-11-19,DPCREDIT,-0.6973905011968743
2012-11-20,DPCREDIT,-0.6973905011968743
2012-11-21,DPCREDIT,-0.6973905011968743
2012-11-22,DPCREDIT,-0.6973905011968743
2012-11-23,DPCREDIT,-0.6973905011968743
2012-11-26,DPCREDIT,-0.6973905011968743
