date,SP500,ft3,ft6,ft9,ft100
2014-06-30,0.3003765516390093,0.29056607595435663,0.21245632003698955,0.2375559712303494,0.32501789901144496
2014-07-01,0.3333811061986373,0.29292046861059334,0.2149718713354418,0.23969371569684358,0.3250375704547031
2014-07-02,0.3366588694474925,0.2952653681383344,0.2174899578893353,0.24182869543455007,0.32393592174502195
2014-07-03,0.3639399451033507,0.29760066126209467,0.2200106743693178,0.24396088237244656,0.3222746329188248
2014-07-04,0.3590296036209309,0.2999262347769648,0.22253411470494627,0.2460902441410439,0.32067409286766163
2014-07-07,0.3442985791736714,0.30224197556734117,0.22506037196907644,0.24821674432714697,0.3197368000327071
2014-07-08,0.3091508717205606,0.3045477706256945,0.22758953826142472,0.2503403427358355,0.31997067824899067
2014-07-09,0.3321456415894533,0.3068435070713754,0.23012170459138487,0.2524609956592211,0.3217210709868318
2014-07-10,0.3115965873754758,0.30912907216944274,0.23265696076016756,0.2545786561515057,0.3251193502019142
2014-07-11,0.3188833072133155,0.3114043533495324,0.23519539524233674,0.2566932743098697,0.3300543658142372
2014-07-14,0.3429118331837705,0.3136692382247424,0.23773709506683272,0.25880479756071834,0.33617054977086247
2014-07-15,0.3332802519448265,0.31592361461054413,0.2402821456975327,0.26091317095077476,0.3428936334930527
2014-07-16,0.3541822960471426,0.318167370543723,0.24283063091345947,0.26301833744255104,0.34948194734014437
2014-07-17,0.2950564897504822,0.3204003943013221,0.24538263268868363,0.26512023821365965,0.3550984692574622
2014-07-18,0.345735752290477,0.32262257441961695,0.24793823107202012,0.2672188129594883,0.35889648100984894
2014-07-21,0.3341627266656725,0.3248337997130947,0.25049750406658644,0.26931400019869134,0.3601101254309964
2014-07-22,0.3591241544838784,0.32703395929344664,0.2530605275093082,0.27140573758100345,0.35814050779994405
2014-07-23,0.3678984745654297,0.3292229425885703,0.25562737495044285,0.2734939621968326,0.3526283209165827
2014-07-24,0.370344190220345,0.3314006393615751,0.2581981175332133,0.2755786108881146,0.3435052624480279
2014-07-25,0.3460383150519096,0.3335669397297906,0.2607728238736168,0.27765962055988924,0.33101861807954513
2014-07-28,0.3474754881687157,0.3357217341837804,0.2633515599405065,0.2797369284920855,0.31572608121534856
2014-07-29,0.3248841353150664,0.33786491360634524,0.26593438893600807,0.28181047265094683,0.2984608832420391
2014-07-30,0.3251866980764989,0.33999636929153015,0.2685213711763675,0.28388019199960735,0.28027030035139416
2014-07-31,0.2258452580727289,0.3421159929636167,0.27111256397329736,0.28594602680723785,0.26233326966163045
2014-08-01,0.21192737104682,0.3442236767961113,0.27370802151591517,0.28800791895627187,0.24586491219352125
2014-08-04,0.2468229428654031,0.3463193134307206,0.2763077947533435,0.29006581224714345,0.2320170132665993
2014-08-05,0.1994718707011695,0.3484027959963037,0.2789119312780596,0.29211965270003504,0.22178383093899226
2014-08-06,0.1995475113915276,0.3504740181278163,0.2815204752100644,0.294169388853089,0.21592196982409842
2014-08-07,0.1726446391874607,0.3525328739852338,0.2841334670819763,0.29621497205657843,0.21489155216281314
2014-08-08,0.22816490591038,0.3545792582724402,0.28675094372508947,0.2982563567624965,0.21882371288170518
2014-08-11,0.2416037352306874,0.35661306625610983,0.289372938156523,0.3002935008090777,0.22751678411959045
2014-08-12,0.2336110356161707,0.35863419378454303,0.29199947946749794,0.3023263656997208,0.2404607044072803
2014-08-13,0.2663130274143662,0.3606425373064806,0.2946305927128519,0.30435491687581995,0.25688648684515913
2014-08-14,0.2876437020953789,0.3626379938898888,0.2972662988018585,0.3063791239830258,0.27583528649880756
2014-08-15,0.2873411393339458,0.36462046124069386,0.29990661439042465,0.3083989611304161,0.29623994607993487
2014-08-18,0.3293973631731056,0.3665898377214939,0.302551551774757,0.3104144071421353,0.3170110225350907
2014-08-19,0.3542579367375006,0.3685460223702199,0.3052011187865612,0.3124254458010102,0.3371192678990114
2014-08-20,0.3666377963927931,0.3704889149187567,0.30785531868986554,0.31443206608369645,0.35566732442596716
2014-08-21,0.3814129445760947,0.3724184158115169,0.31051415007953015,0.3164342623868922,0.37194487774505297
2014-08-22,0.37140315988536,0.37433442622396507,0.31317760678152706,0.3184320347442018,0.3854635020140447
2014-08-25,0.3954064722923623,0.37623684808109426,0.3158456777550706,0.3204253890332096,0.39596968903871704
2014-08-26,0.4007013206174361,0.37812558407583907,0.31851834699665316,0.3224143371723518,0.4034368206611042
2014-08-27,0.4009534562519632,0.38000053768744807,0.3211955934460856,0.32439889730719157,0.4080388722801133
2014-08-28,0.3924312718049396,0.38186161319978085,0.3238773908945948,0.32637909398570136,0.4101102153428847
2014-08-29,0.4091478643741016,0.3837087157195523,0.3265637078950597,0.32835495832219314,0.410096869372066
2014-09-01,0.407086655561841,0.3855417511945106,0.3292545076744549,0.33032652814951335,0.40850486714247136
2014-09-02,0.4063995859577539,0.38736062643154945,0.3319497480485716,0.3322938481591893,0.40585104951782014
2014-09-03,0.4024662700591276,0.38916524911475003,0.3346493813390862,0.3342569700291693,0.4026206865509758
2014-09-04,0.3947257060791385,0.39095552782334886,0.33735335429304225,0.33621595253886005,0.39923498057801254
2014-09-05,0.4200905509125884,0.3927313720496358,0.3400616080048158,0.3381708616711638,0.39602994076403414
2014-09-08,0.4045337822622515,0.3944926922167738,0.34277407784062786,0.34012177070122684,0.39324654060115677
2014-09-09,0.3715040141391708,0.3962393996965361,0.3454906933656681,0.34206876027164673,0.39103068484885206
2014-09-10,0.3897838476424026,0.3979714068269651,0.3482113782738975,0.344011918453885,0.38944049035428496
2014-09-11,0.3942214348100837,0.39968862692994644,0.35093605032058894,0.3459513407956673,0.3884578407379627
2014-09-12,0.3641920807378778,0.401390974328692,0.3536646212576601,0.3478871303541467,0.3880011539082296
2014-09-15,0.3606369682910428,0.4030783643651445,0.35639699677188463,0.349819397714666,0.38793677625443473
2014-09-16,0.3980791100183519,0.4047507134172719,0.3591330764259957,0.35174826099491696,0.388087292164765
2014-09-17,0.4046094229526097,0.4064079389162892,0.3618727536027869,0.3536738458343732,0.3882361613974319
2014-09-18,0.4292935015728358,0.40804995936376576,0.36461591545223326,0.3555962853688427,0.3881292848571631
2014-09-19,0.4268729994813738,0.4096766943486413,0.3673624428416943,0.35751572019004363,0.387475157584791
2014-09-22,0.3862539487590197,0.41128806456414435,0.37011221030926866,0.35943229829010315,0.38594601984503485
2014-09-23,0.3572079236614707,0.41288399182459434,0.37286508602032115,0.36134617499090443,0.3831827286008588
2014-09-24,0.3963645877035658,0.4144643990821123,0.3756209317272642,0.36325751285824504,0.3788058690715284
2014-09-25,0.3148995641877838,0.4160292104432085,0.3783796027326116,0.36516648160075277,0.37243490892560116
2014-09-26,0.3574096321690924,0.41757835118527,0.38114094785538166,0.367073257953574,0.3637160404744364
2014-09-29,0.344676782625462,0.419111747772929,0.38390480940086774,0.3689780255468255,0.352357901163835
2014-09-30,0.3307841091630059,0.4206293278743158,0.38667102313383206,0.37088097475884924,0.33817280305324315
2014-10-01,0.2649010678610133,0.42213102037719474,0.3894394182551716,0.37278230255432676,0.3211196587186118
2014-10-02,0.264926281424466,0.42361675540497934,0.3922098173820744,0.3746822123073139,0.3013436845294584
2014-10-03,0.3197153548072561,0.4250864643326232,0.3949820365317347,0.37658091360930845,0.27920738340891105
2014-10-06,0.3119495772638138,0.4265400798023883,0.39775588510862664,0.3784786220624446,0.25530739283567994
2014-10-07,0.2370148666822895,0.4279775357394795,0.4005311658954038,0.3803755590579707,0.23047258825750522
2014-10-08,0.3222114975890768,0.4293987673675611,0.4033076750474445,0.382271951540155,0.20574032706928014
2014-10-09,0.2196427214633564,0.43080371122412847,0.40608520209106724,0.3841680317557994,0.18230978379562854
2014-10-10,0.1639711733597208,0.4321923051757493,0.40886352992544733,0.3860640369895583,0.16147376273455827
2014-10-13,0.0848257976815898,0.43356448843317696,0.4116424348282876,0.3879602092852974,0.14453291923804662
2014-10-14,0.0922890124635991,0.43492020156630967,0.41442168646521693,0.38985679515369326,0.13269868186113448
2014-10-15,0.0539391824519912,0.43625938651902274,0.4172010479029932,0.39175404526638713,0.12699305264660227
2014-10-16,0.0546199486652149,0.437581986623848,0.41998027562649864,0.39365221413691504,0.12815461549279644
2014-10-17,0.1151325009517755,0.438887946616513,0.42275911955955614,0.39555155978875856,0.13656031458885085
2014-10-20,0.158625897907741,0.44017721265032966,0.4255373230895908,0.3974523434108103,0.15217178179547952
2014-10-21,0.252596848896079,0.44144973231043694,0.42831462309613944,0.3993548290005931,0.17451320889771219
2014-10-22,0.2168692294835553,0.4427054546278876,0.4310907499832301,0.40125928299559516,0.20268510698104064
2014-10-23,0.2766505884299868,0.4439443300935807,0.43386542771564374,0.40316597389309405,0.23541500486274444
2014-10-24,0.3113444517409481,0.4451663106720439,0.43663837385905957,0.4050751718588551,0.2711425293389985
2014-10-27,0.3039064505223922,0.44637134981505144,0.4394092996241014,0.40698714832512384,0.3081327518496535
2014-10-28,0.3629566161286939,0.44755940247508363,0.4421779099142755,0.4089021755783237,0.34460856211817503
2014-10-29,0.3560228861791921,0.4487304251186251,0.4449439033778273,0.41082052633692867,0.3788904938494384
2014-10-30,0.3871616370433184,0.44988437573929785,0.4477069724634855,0.41274247331993463,0.40953116614343515
2014-10-31,0.4461613755227147,0.45102121387083016,0.4504668034801253,0.4146682888064447,0.4354314992199452
2014-11-03,0.445556249999849,0.4521409005998516,0.4532230766603208,0.41659824418682345,0.45592716944985623
2014-11-04,0.4311593052683381,0.4532433985785237,0.4559754662277987,0.41853260950595234,0.47083630356758194
2014-11-05,0.4600792625486236,0.454328672036998,0.4587236404687814,0.4204716529990904,0.4804629581251616
2014-11-06,0.4793424250265123,0.45539668679569295,0.46146726180719577,0.42241564062088016,0.48555515509672936
2014-11-07,0.4811325880316565,0.45644741027740476,0.46420598688376935,0.4243648355680483,0.4872207318294622
2014-11-10,0.4971179872606893,0.4574808115192314,0.4669394666389589,0.4263194977963512,0.48680855543241963
2014-11-11,0.5006983132709777,0.4584968611843246,0.46966734639972757,0.4282798835323441,0.4857662964856544
2014-11-12,0.4970927736972366,0.459495531573453,0.4723892659701374,0.4302462447805584,0.48548855748163505
2014-11-13,0.4998158385501317,0.4604767966363855,0.4751048597257379,0.4322188288266637,0.487170408969127
2014-11-14,0.5010513031593157,0.4614406319830895,0.4778137567117373,0.43419787773724783,0.4916811351582099
2014-11-17,0.5048333376772257,0.46238701489474027,0.480515580744917,0.4361836278567919,0.49947121895552116
2014-11-18,0.5312571521756911,0.46331592433454305,0.48320995051927806,0.4381763093024868,0.5105224513071088
2014-11-19,0.5234913746322483,0.46422734095836155,0.4858964797153829,0.4401761454575154,0.5243468258956991
2014-11-20,0.5336524407037003,0.4651212471251587,0.48857477711335895,0.442183352463419,0.540034991733733
2014-11-21,0.560757021415389,0.46599762690723945,0.49124444670954426,0.44419813871222386,0.5563499754558795
2014-11-24,0.5756582374159541,0.4668564661002984,0.49390508783671727,0.44622070433893596,0.5718571726556851
2014-11-25,0.5696574093142044,0.4676977522332703,0.49655629528790274,0.44825124071509326,0.5850777377263952
2014-11-26,0.5842812761167891,0.4685214745779839,0.49919765944369465,0.4502899299440118,0.5946498899175174
2014-11-27,0.5776375021469934,0.4693276241586072,0.501828766403051,0.452336944358387,0.5994815914252026
2014-11-28,0.5709937281771986,0.47011619376090313,0.5044491981175456,0.45439244602092976,0.5988786764119104
2014-12-01,0.5353921765819392,0.47088717794126855,0.5070585325289941,0.45645658622868285,0.5926347796950546
2014-12-02,0.5684471582684731,0.47164057303557444,0.5096563437104373,0.45852950502169787,0.5810731202804388
2014-12-03,0.5880633106346992,0.4723763771678001,0.5122422020104231,0.4606113306967381,0.5650349753346875
2014-12-04,0.5819868418425909,0.47309459025845135,0.5148156742005198,0.46270217932666224,0.545815055441514
2014-12-05,0.5906855212337835,0.47379521403278124,0.5173763236260414,0.46480215428617716,0.5250494150336472
2014-12-08,0.5527138946739668,0.4744782520287855,0.519923710359899,0.46691134578459825,0.5045664442185082
2014-12-09,0.5514784300647834,0.4751437096049948,0.5224573913595334,0.46902983040629653,0.4862153780874574
2014-12-10,0.4665591483559765,0.4757915939480497,0.5249769206268781,0.47115767065948,0.4716892160303347
2014-12-11,0.4897304131690382,0.47642191408005674,0.5274818493712745,0.4732949145339639,0.4623597002409763
2014-12-12,0.4065256537750174,0.4770346808657351,0.5299717261752966,0.4754415950685825,0.45914096692967615
2014-12-15,0.3745044281900462,0.4776299070193359,0.5324460971634012,0.4775977299288747,0.4623957480446674
2014-12-16,0.331918719518379,0.4782076071113497,0.5349045061733568,0.4797633209956863,0.4718938344527809
2014-12-17,0.4331511767811045,0.47876779757498644,0.5373464949303668,0.4819383539653102,0.48682733221644753
2014-12-18,0.5550335425116185,0.47931049671243814,0.53977160322383,0.4841227979617928,0.5058815775401544
2014-12-19,0.5787847192840937,0.47983572470091634,0.5421793690866589,0.48631660516199965,0.527355001670357
2014-12-22,0.5986782208483001,0.48034350359846334,0.5445693289770911,0.4885197104340647,0.5493163258327637
2014-12-23,0.6078307443816428,0.480833857349539,0.546941017962904,0.4907320309897798,0.5697837227503046
2014-12-24,0.6070995510415136,0.4813068117903846,0.5492939699079837,0.4929534660515457,0.5869083904844028
2014-12-25,0.6157856236509796,0.48176239465414766,0.5516277176611377,0.49518389653439976,0.5991445715019081
2014-12-26,0.6244716962604466,0.4822006355757886,0.5539417932470984,0.4974231847437214,0.6053894566545117
2014-12-29,0.6290101376819391,0.4826215660967544,0.5562357280596235,0.49967117408911876,0.6050794937907668
2014-12-30,0.6032418758332448,0.48302521966941503,0.5585090530566178,0.5019276888150472,0.5982340548205766
2014-12-31,0.5491587822271318,0.4834116316612739,0.5607612989571789,0.5041925337486486,0.585442744592862
2015-01-01,0.5482763075062851,0.48378083935894545,0.562991996440511,0.5064654940653286,0.5677983098399385
2015-01-02,0.5473938327854397,0.48413288197188886,0.5652006763465804,0.508746335072522,0.546782542661553
2015-01-05,0.4525404070762562,0.4844678006359218,0.5673868698784659,0.5110348020121472,0.5241172135995922
2015-01-06,0.4072316335516939,0.48478563841648314,0.5695501088062802,0.5133306198821468,0.5015954423939617
2015-01-07,0.4659540228331109,0.48508644031166803,0.5716899256725979,0.5156334932775833,0.48091068209631194
2015-01-08,0.5573279767858169,0.4853702532550211,0.5738058539992839,0.5179431062516646,0.4635004850809814
2015-01-09,0.5136328713222298,0.48563712611809334,0.5758974284956362,0.5202591221971109,0.4504204538023692
2015-01-12,0.4719044238079558,0.48588710971275373,0.577964185267741,0.5225811837482113,0.4422604537317222
2015-01-13,0.4587177301221761,0.48612025679327014,0.5800056620289638,0.5249089127039329,0.43911064026224994
2015-01-14,0.4290665795017614,0.48633662205813893,0.5820213983114573,0.5272419099724005,0.4405796068984257
2015-01-15,0.3821693514796772,0.48653626215167894,0.5840109356786046,0.52957975553705,0.4458615506815627
2015-01-16,0.4496156337157395,0.4867192356653839,0.5859738179382996,0.5319220084447516,0.4538443365869328
2015-01-19,0.4555345177362683,0.48688560313902385,0.587909591356955,0.5342682068161434,0.4632462424139462
2015-01-20,0.4575074790764448,0.4870354270615141,0.5898178048741519,0.5366178678784331,0.47276639532385506
2015-01-21,0.4816368593007107,0.48716877187152846,0.5916980103178244,0.5389704880208662,0.48123274277773515
2015-01-22,0.5598745466945435,0.48728570395787624,0.5935497626198741,0.5413255428730684,0.4877319354379673
2015-01-23,0.5313075793025965,0.48738629165962755,0.5953726200321185,0.543682487406406,0.4917076591617195
2015-01-26,0.5445951272421871,0.48747060526599784,0.5971661443424752,0.5460407560585361,0.49301748963431136
2015-01-27,0.4751569734933583,0.4875387170159811,0.5989299010912639,0.5483997628812394,0.49194286719916736
2015-01-28,0.4060970231963213,0.4875907010977406,0.6006634597875413,0.5507589017116444,0.48915181314930184
2015-01-29,0.4542297158275896,0.48762663364774417,0.6023663941253441,0.5531175463669016,0.4856189983301034
2015-01-30,0.3880188982007112,0.48764659274966593,0.6040382821997617,0.5554750508623605,0.4825122075385013
2015-02-02,0.45322117328948,0.48765065843302263,0.6056787067227019,0.5578307496532566,0.48105766211016726
2015-02-03,0.5267943514445573,0.487638912671575,0.6072872552382788,0.5601839578999076,0.4823987248568122
2015-02-04,0.5053123953828278,0.48761143938147306,0.6088635203376801,0.5625339717563782,0.48746302076130643
2015-02-05,0.558286092197021,0.48756832441915565,0.6104070998734494,0.5648800686825594,0.4968519346258794
2015-02-06,0.5405105299628434,0.48750965557899556,0.6119175971730312,0.5672215077795678,0.5107639311950559
2015-02-09,0.5184990890686075,0.4874355225907055,0.6133946212515218,0.5695575301483717,0.5289594717850179
2015-02-10,0.5735907252128307,0.48734601711647807,0.6148377870234695,0.5718873592714638,0.5507708785047842
2015-02-11,0.5734394438321144,0.4872412327478949,0.6162467155136643,0.5742102014174756,0.5751557990090115
2015-02-12,0.6237405029203175,0.4871212650025667,0.6176210340667717,0.5765252460684804,0.6007884478136106
2015-02-13,0.6451972454185931,0.4869862113205379,0.6189603765557338,0.5788316663698174,0.6261790081914242
2015-02-16,0.6515321532360931,0.48683617106043336,0.6202643835888109,0.5811286196021619,0.649808853925552
2015-02-17,0.6536437891752599,0.48667124549535573,0.6215327027151691,0.5834152476755872,0.6702678549249323
2015-02-18,0.6519796939873787,0.48649153780853416,0.6227649886289055,0.5856906776453223,0.6863800815899028
2015-02-19,0.646357069337419,0.48629715308871996,0.6239609033713994,0.5879540222488784,0.6973056817862552
2015-02-20,0.6787564983741826,0.4860881983253372,0.6251201165318946,0.5902043804642036,0.7026093860073324
2015-02-23,0.6771428303132068,0.48586478240337194,0.6262423054461972,0.5924408380884963,0.7022896912540076
2015-02-24,0.6918171242426981,0.4856270160980296,0.6273271553933939,0.5946624683372791,0.6967668845057011
2015-02-25,0.6877325269633556,0.48537501206912076,0.6283743597904788,0.5968683324633057,0.6868322507389357
2015-02-26,0.6798658951661019,0.48510888485521314,0.629383620384788,0.5990574803948704,0.6735646309307627
2015-02-27,0.6641326315715966,0.4848287508675278,0.6303546474441423,0.6012289513930422,0.6582235657895232
2015-03-02,0.6966329148621699,0.4845347283835864,0.6312871599445903,0.6033817747273281,0.6421302850769054
2015-03-03,0.6724026803840938,0.4842269375406071,0.6321808857556526,0.6055149703692605,0.626548603853446
2015-03-04,0.6490801341903152,0.48390550032865753,0.6330355618229688,0.6076275497033593,0.6125773241395022
2015-03-05,0.6554087386169507,0.4835705405835524,0.6338509343482429,0.6097185162549189,0.6010641067661278
2015-03-06,0.5803227466547107,0.48322218397950695,0.6346267589663823,0.6117868664340205,0.5925481877558826
2015-03-09,0.6009222279955931,0.48286055802153927,0.6353628009197566,0.6138315902951935,0.5872360743027618
2015-03-10,0.5119939896978024,0.4824857920376322,0.6360588352294418,0.6158516723120703,0.5850108325738639
2015-03-11,0.5021102728243306,0.482098017170636,0.6367146468633834,0.6178460921664068,0.5854721543695158
2015-03-12,0.5669343444613082,0.4816973663699363,0.6373300309013696,0.619813825550808,0.5880014176072512
2015-03-13,0.5352913223281283,0.48128397438287046,0.6379047926967263,0.6217538449844622,0.5918437288193945
2015-03-16,0.6053598151632748,0.4808579777458978,0.638438748034629,0.623665120641185,0.5961976540703926
2015-03-17,0.5879372428174363,0.4804195147755237,0.6389317232869542,0.6255466211890574,0.6003030971582259
2015-03-18,0.6515258498452299,0.47996872555898706,0.6393835555635753,0.6273973146409255,0.6035185443755486
2015-03-19,0.6257323744330834,0.4795057519446941,0.639794092860003,0.6292161692149882,0.6053805295449677
2015-03-20,0.6732095144145805,0.47903073753241177,0.640163194201297,0.6310021542047247,0.6056404594950279
2015-03-23,0.6639309230639749,0.47854382766322423,0.6404907297821526,0.6327542408573681,0.6042765970790756
2015-03-24,0.6313549990830429,0.47804516940923886,0.6407765811030822,0.6344714032601251,0.6014817192458134
2015-03-25,0.5545796983694696,0.4775349115630563,0.6410206411026004,0.6361526192333329,0.5976294544772764
2015-03-26,0.54222505227763,0.4770132046270023,0.6412228142853432,0.6377968712297291,0.5932243027111492
2015-03-27,0.5545040576791109,0.4764802008021124,0.6413830168460247,0.6394031472389902,0.5888416662987279
2015-03-30,0.6180926647069046,0.47593605397688277,0.6415011767891626,0.6409704416967017,0.5850647735554902
2015-03-31,0.5718257757711387,0.4753809197157853,0.6415772340444983,0.6424977563968948,0.5824251507806397
2015-04-01,0.5511506537398976,0.4748149552475417,0.6416111405780205,0.6439841014072849,0.5813523762466066
2015-04-02,0.5694809143700349,0.47423831945315936,0.6416028604985329,0.645428495986326,0.5821373862160281
2015-04-03,0.5780913462891433,0.47365117285373975,0.6415523701596904,0.6468299695012237,0.5849118052738896
2015-04-06,0.6039226420464686,0.47305367759804395,0.641459658257425,0.6481875623459754,0.5896438716154291
2015-04-07,0.593106023325246,0.4724459974498334,0.6413247259227093,0.649500326858586,0.5961497477596007
2015-04-08,0.607149978168419,0.47182829777497004,0.6411475868095695,0.6507673282365227,0.6041175420600641
2015-04-09,0.6305481650525551,0.4712007455282886,0.6409282671783028,0.6519876454495178,0.6131403568329349
2015-04-10,0.6579805220891295,0.4705635092402441,0.6406668059738255,0.6531603721488196,0.6227541985774411
2015-04-13,0.6336998604841468,0.46991675900331764,0.6403632548990931,0.654284617571957,0.6324766368570471
2015-04-14,0.6422976856215298,0.4692606664582115,0.6400176784835411,0.6553595074421373,0.6418426163319867
2015-04-15,0.6695031205870292,0.46859540477980044,0.6396301541464708,0.6563841848613332,0.6504346926480227
2015-04-16,0.6653680961807801,0.46792114866286644,0.6392007722553485,0.65735781119617,0.6579060240973164
2015-04-17,0.6053346015998216,0.46723807430761266,0.6387296361789573,0.6582795669557003,0.6639955418908594
2015-04-20,0.6537950705559761,0.4665463594049418,0.6382168623353396,0.6591486526601419,0.6685356884812946
2015-04-21,0.6459536523221756,0.4658461831215247,0.6376625802344981,0.6599642896997003,0.6714538334940222
2015-04-22,0.6728565245262426,0.4651377260846462,0.6370669325158145,0.6607257211825655,0.6727688755552759
2015-04-23,0.6853876655622506,0.46442117036682057,0.6364300749801091,0.6614322127711709,0.6725845961713363
2015-04-24,0.6973893217657524,0.4636966994702102,0.6357521766163485,0.6620830535058713,0.6710810848409923
2015-04-27,0.6752770266177051,0.4629644983108049,0.6350334196229224,0.662677556615112,0.6685050864343205
2015-04-28,0.6900017476741018,0.4622247532024014,0.6342739994234721,0.6632150603112535,0.6651595492524818
2015-04-29,0.6700578189829888,0.461477651840367,0.6334741246772395,0.6636949285711672,0.6613921056685119
2015-04-30,0.6162520745748561,0.4607233832851826,0.6326340172838907,0.6641165519007652,0.6575818202346985
2015-05-01,0.6736885721201826,0.4599621379457895,0.6317539123828007,0.664479348082613,0.6541233889230222
2015-05-04,0.689320981460877,0.4591941075627103,0.6308340583467602,0.6647827629058034,0.65140812096022
2015-05-05,0.6262114321386855,0.4584194851909763,0.629874716770095,0.6650262708772741,0.6498014819577191
2015-05-06,0.6027376045641906,0.4576384651828404,0.6288761624511514,0.6652093759137612,0.6496176693798295
2015-05-07,0.6225302518745862,0.4568512431702925,0.6278386833691703,0.6653316120136206,0.6510925259250078
2015-05-08,0.6933803651767674,0.4560580160473605,0.6267625806554773,0.6653925439077111,0.6543569353053297
2015-05-11,0.6662253573381733,0.4552589819522271,0.6256481685590334,0.6653917676886336,0.6594135349551484
2015-05-12,0.6505677344340257,0.4544543402491295,0.6244957744062918,0.6653289114175387,0.6661199753869297
2015-05-13,0.6489540663730511,0.4536442915100735,0.6233057385553686,0.6652036357078221,0.6741819403422449
2015-05-14,0.7059871469031341,0.4528290374963484,0.6220784143445324,0.6650156342849894,0.6831586495824054
2015-05-15,0.71009695774593,0.4520087811398416,0.6208141680349782,0.6647646345220092,0.6924825949948518
2015-05-18,0.7264101332998482,0.4511837265241734,0.619513378747926,0.6644503979495147,0.701493878191026
2015-05-19,0.7229558751068239,0.4503540788656263,0.6181764383960047,0.664072720740188,0.7094878576483713
2015-05-20,0.7179635895431826,0.44952004449389477,0.6168037516089558,0.6636314341667329,0.7157730627770966
2015-05-21,0.7304947305791919,0.4486818308326486,0.6153957356536569,0.6631264050328415,0.7197347105815199
2015-05-22,0.7184930743756901,0.4478396463799032,0.6139528203484553,0.6625575360765725,0.7208978930690327
2015-05-25,0.6771554370949334,0.4469937006882142,0.6124754479718589,0.6619247663456145,0.7189837918784058
2015-05-26,0.6633762246680142,0.44614420434468877,0.6109640731655711,0.6612280715439047,0.713952270560781
2015-05-27,0.711987975004885,0.4452913689508136,0.6094191628318953,0.6604674643491067,0.7060249690620397
2015-05-28,0.7052055264360996,0.44443540710211066,0.6078411960255408,0.6596429947004969,0.695684563029497
2015-05-29,0.6714193514094363,0.4435765323676143,0.6062306638398308,0.6587547500567952,0.6836480407568699
2015-06-01,0.682362037947923,0.4427149592691776,0.6045880692873693,0.6578028556235495,0.6708144921373627
2015-06-02,0.6769915489324906,0.4418509032606017,0.6029139271751587,0.6567874745496761,0.6581907254802133
2015-06-03,0.6882620117958631,0.4409845807066025,0.6012087639742325,0.6557088080928015,0.6468007154337767
2015-06-04,0.6422976856215298,0.44011620886160663,0.5994731176838154,0.6545670957530884,0.6375871169609499
2015-06-05,0.6347084030222564,0.4392460058483829,0.5977075376900602,0.6533626153752321,0.6313145652472962
2015-06-08,0.6005440245438031,0.4383741906365076,0.5959125846193895,0.6520956832183749,0.6284849956367835
2015-06-09,0.6027376045641906,0.437500983020675,0.5940888301864917,0.6507666539936929,0.6292746350572699
2015-06-10,0.6658975810132876,0.4366266035988467,0.5922368570370212,0.6493759208694527,0.6335006293828717
2015-06-11,0.6751257452369888,0.4357512737502383,0.5903572585850259,0.6479239154433566,0.6406225987075189
2015-06-12,0.6379357391442068,0.4348752156131601,0.588450638845188,0.6464111076820415,0.6497809933523466
2015-06-15,0.6135290097219599,0.4339986520627045,0.5865176122598958,0.644838005827613,0.6598702952445094
2015-06-16,0.6434322959769023,0.43312180668827777,0.5845588035212234,0.643205156271138,0.6696412750188045
2015-06-17,0.653895924809787,0.43224490377098856,0.5825748473878658,0.6415131433930393,0.6778231002113262
2015-06-18,0.7063401367914721,0.43136816826089264,0.580566388497093,0.6397625893703875,0.6832534946484026
2015-06-19,0.6779748779071468,0.43049182575409106,0.5785340811717853,0.6379541539511063,0.6850037021991304
2015-06-22,0.7103995205073625,0.4296161024696864,0.5764785892226125,0.6360885341951237,0.6824849255821426
2015-06-23,0.7138033515734813,0.4287412252266096,0.574400585745428,0.634166464182576,0.675524266910673
2015-06-24,0.6744197654603118,0.42786742142029766,0.5723007529139436,0.6321887146891618,0.664400908331395
2015-06-25,0.6586108611754479,0.4269949189992485,0.570179781767758,0.6301560928287914,0.649837101381192
2015-06-26,0.6565433489723232,0.4261239464414406,0.568038371995825,0.6280694416637327,0.6329431112988687
2015-06-29,0.5459818732320868,0.42525473273062386,0.5658772317154137,0.6259296397824434,0.6151201181491147
2015-06-30,0.5597736924407327,0.42438750733248065,0.5636970772466638,0.6237376008453397,0.5979296913722474
2015-07-01,0.5958543017415943,0.4235225001706763,0.5614986328828173,0.6214942730988011,0.5829423158087189
2015-07-02,0.5942406336806196,0.42265994160276577,0.5592826306561818,0.6192006388576827,0.5715801065976716
2015-07-03,0.5891853142083463,0.42180006239600776,0.5570498100999528,0.6168577139567147,0.5649699747189209
2015-07-06,0.5740193557915274,0.4209430937030369,0.5548009180059524,0.6144665471711416,0.5638229183324172
2015-07-07,0.605738018615066,0.4200892670374452,0.5525367081783892,0.6120282196070179,0.5683528232352607
2015-07-08,0.5183478076878912,0.4192388142492328,0.5502579411837302,0.609543844061585,0.5782443516698308
2015-07-09,0.5300216875665066,0.41839196750016516,0.5479653840967792,0.6070145643542187,0.5926745473025362
2015-07-10,0.5938372166653751,0.41754895923901264,0.5456598102430538,0.6044415546284247,0.6103871874983778
